Time of Death, Message ID, Age at Death, Place of Death, Place Before Death
5, 3, 3, 44, 81
5, 3, 3, 45, 0
5, 3, 3, 45, 8
5, 3, 3, 45, 10
5, 3, 3, 45, 15
5, 3, 3, 45, 37
5, 3, 3, 45, 39
5, 3, 3, 45, 42
5, 3, 3, 45, 48
5, 4, 2, 45, 61
5, 3, 3, 47, 39
5, 3, 3, 47, 48
5, 4, 2, 47, 61
5, 3, 3, 47, 63
5, 3, 3, 48, 0
5, 3, 3, 48, 3
5, 3, 3, 48, 8
5, 3, 3, 48, 10
5, 3, 3, 48, 15
5, 3, 3, 48, 21
5, 3, 3, 48, 29
5, 3, 3, 48, 34
5, 3, 3, 48, 37
5, 3, 3, 48, 39
5, 3, 3, 48, 42
5, 3, 3, 48, 50
5, 4, 2, 48, 61
5, 3, 3, 48, 63
5, 3, 3, 48, 65
5, 3, 3, 50, 0
5, 3, 3, 50, 3
5, 3, 3, 50, 8
5, 3, 3, 50, 10
5, 3, 3, 50, 29
5, 3, 3, 50, 37
5, 3, 3, 50, 39
5, 3, 3, 50, 42
5, 3, 3, 50, 48
5, 3, 3, 50, 63
5, 3, 3, 50, 65
5, 3, 3, 50, 81
5, 3, 3, 53, 39
5, 4, 2, 53, 61
5, 3, 3, 53, 63
5, 3, 3, 59, 8
5, 3, 3, 59, 10
5, 3, 3, 59, 15
5, 3, 3, 59, 29
5, 3, 3, 59, 37
5, 3, 3, 59, 39
5, 3, 3, 59, 42
5, 3, 3, 59, 48
5, 3, 3, 59, 50
5, 4, 2, 59, 61
5, 3, 3, 59, 65
5, 3, 3, 60, 0
5, 3, 3, 60, 8
5, 3, 3, 60, 10
5, 3, 3, 60, 16
5, 3, 3, 60, 29
5, 3, 3, 60, 37
5, 3, 3, 60, 39
5, 3, 3, 60, 42
5, 3, 3, 60, 48
5, 3, 3, 60, 50
5, 4, 2, 60, 61
5, 3, 3, 60, 63
5, 3, 3, 60, 65
5, 3, 3, 60, 81
5, 3, 3, 61, 0
5, 3, 3, 61, 8
5, 3, 3, 61, 10
5, 3, 3, 61, 21
5, 3, 3, 61, 29
5, 3, 3, 61, 34
5, 3, 3, 61, 37
5, 3, 3, 61, 39
5, 3, 3, 61, 42
5, 3, 3, 61, 48
5, 3, 3, 61, 50
5, 3, 3, 61, 63
5, 3, 3, 61, 65
5, 3, 3, 61, 81
5, 3, 3, 62, 39
5, 4, 2, 62, 61
5, 3, 3, 62, 63
5, 3, 3, 63, 0
5, 3, 3, 63, 8
5, 3, 3, 63, 10
5, 3, 3, 63, 15
5, 3, 3, 63, 16
5, 3, 3, 63, 21
5, 3, 3, 63, 29
5, 3, 3, 63, 37
5, 3, 3, 63, 39
5, 3, 3, 63, 42
5, 3, 3, 63, 48
5, 3, 3, 63, 50
5, 4, 2, 63, 61
5, 3, 3, 63, 65
5, 3, 3, 63, 81
5, 3, 3, 65, 3
5, 3, 3, 65, 8
5, 3, 3, 65, 10
5, 3, 3, 65, 29
5, 3, 3, 65, 37
5, 3, 3, 65, 39
5, 3, 3, 65, 42
5, 3, 3, 65, 48
5, 3, 3, 65, 50
5, 4, 2, 65, 61
5, 3, 3, 65, 63
5, 3, 3, 65, 81
5, 3, 3, 73, 8
5, 3, 3, 73, 10
5, 3, 3, 73, 29
5, 3, 3, 73, 37
5, 3, 3, 73, 39
5, 3, 3, 73, 42
5, 3, 3, 73, 48
5, 4, 2, 73, 61
5, 3, 3, 73, 63
5, 3, 3, 73, 65
5, 3, 3, 73, 81
5, 3, 3, 77, 10
5, 3, 3, 77, 37
5, 3, 3, 77, 39
5, 4, 2, 77, 61
5, 3, 3, 77, 65
5, 3, 3, 81, 0
5, 3, 3, 81, 8
5, 3, 3, 81, 10
5, 3, 3, 81, 21
5, 3, 3, 81, 29
5, 3, 3, 81, 37
5, 3, 3, 81, 39
5, 3, 3, 81, 42
5, 3, 3, 81, 50
5, 4, 2, 81, 61
5, 3, 3, 81, 63
5, 3, 3, 81, 65
7, 5, 3, 0, 7
7, 5, 3, 0, 8
7, 5, 3, 0, 15
7, 5, 3, 0, 29
7, 5, 3, 0, 37
7, 5, 3, 3, 7
7, 5, 3, 3, 8
7, 5, 3, 3, 15
7, 5, 3, 3, 29
7, 5, 3, 3, 42
7, 5, 3, 3, 44
7, 5, 3, 7, 8
7, 5, 3, 7, 15
7, 5, 3, 7, 37
